apeye,1.4.1,pip install apeye,2023-08-14,2023,0.0.2,2020-08-23,2020,https://pypi.org/project/apeye/,https://apeye.readthedocs.io/en/latest/
pycmarkgfm,1.2.1,pip install pycmarkgfm,2023-08-19,2023,1.0.1,2020-10-24,2020,https://pypi.org/project/pycmarkgfm/,
grimp,3,pip install grimp,2023-08-18,2023,1.0b1,2018-12-10,2018,https://pypi.org/project/grimp/,
shodan,1.30.0,pip install shodan,2023-08-15,2023,0.1,2010-09-07,2010,https://pypi.org/project/shodan/,
tinybird-cli,1.0.0b398,pip install tinybird-cli,2023-08-18,2023,1.0.0b30,2021-04-06,2021,https://pypi.org/project/tinybird-cli/,
botorch,0.9.2,pip install botorch,2023-08-11,2023,0.1.0,2019-05-01,2019,https://pypi.org/project/botorch/,
optimum,1.11.2,pip install optimum,2023-08-17,2023,0.0.1,2021-09-14,2021,https://pypi.org/project/optimum/,
chiapos,2.0.2,pip install chiapos,2023-08-17,2023,0.1b1,2020-06-29,2020,https://pypi.org/project/chiapos/,
pandas-market-calendars,4.2.0,pip install pandas-market-calendars,2023-08-21,2023,0.1,2016-12-28,2016,https://pypi.org/project/pandas-market-calendars/,
import-linter,1.11.1,pip install import-linter,2023-08-21,2023,1.0a1,2019-01-27,2019,https://pypi.org/project/import-linter/,
pystac,1.8.3,pip install pystac,2023-08-10,2023,0.1.1,2018-01-05,2018,https://pypi.org/project/pystac/,
giturlparse,0.11.1,pip install giturlparse,2023-08-04,2023,0.9.1,2018-01-20,2018,https://pypi.org/project/giturlparse/,
pybump,1.11.2,pip install pybump,2023-08-12,2023,0.1.2,2018-10-06,2018,https://pypi.org/project/pybump/,
SudachiDict-core,20230711,pip install SudachiDict-core,2023-08-14,2023,0.0.0,2019-11-20,2019,https://pypi.org/project/SudachiDict-core/,
apache-airflow-providers-oracle,3.7.2,pip install apache-airflow-providers-oracle,2023-08-01,2023,1.0.0b1,2020-11-09,2020,https://pypi.org/project/apache-airflow-providers-oracle/,
cloudflare,2.11.7,pip install cloudflare,2023-08-19,2023,1.0.1,2016-05-13,2016,https://pypi.org/project/cloudflare/,
darts,0.25.0,pip install darts,2023-08-05,2023,0.0.1,2020-06-15,2020,https://pypi.org/project/darts/,
qiskit,0.44.1,pip install qiskit,2023-08-17,2023,0.3.2,2017-08-24,2017,https://pypi.org/project/qiskit/,
datarobot,3.2.0,pip install datarobot,2023-08-03,2023,0,2016-03-24,2016,https://pypi.org/project/datarobot/,
dagster-postgres,0.20.7,pip install dagster-postgres,2023-08-18,2023,0.5.9rc0,2019-09-17,2019,https://pypi.org/project/dagster-postgres/,
chia-rs,0.2.10,pip install chia-rs,2023-08-08,2023,0.1.0,2022-02-03,2022,https://pypi.org/project/chia-rs/,
mkdocs-techdocs-core,1.2.2,pip install mkdocs-techdocs-core,2023-08-16,2023,0.0.1,2020-07-20,2020,https://pypi.org/project/mkdocs-techdocs-core/,
duckduckgo-search,3.8.5,pip install duckduckgo-search,2023-08-14,2023,0.3,2021-04-25,2021,https://pypi.org/project/duckduckgo-search/,
types-beautifulsoup4,4.12.0.6,pip install types-beautifulsoup4,2023-08-13,2023,4.9.0,2021-07-11,2021,https://pypi.org/project/types-beautifulsoup4/,
dtlpy,1.82.17,pip install dtlpy,2023-08-16,2023,1.14.2,2020-04-16,2020,https://pypi.org/project/dtlpy/,
shillelagh,1.2.7,pip install shillelagh,2023-08-14,2023,0.1,2020-10-26,2020,https://pypi.org/project/shillelagh/,
great-expectations-experimental,0.1.20230816044,pip install great-expectations-experimental,2023-08-16,2023,0.1.20210115001,2021-01-16,2021,https://pypi.org/project/great-expectations-experimental/,
prometheus-api-client,0.5.4,pip install prometheus-api-client,2023-08-16,2023,0.0.1,2019-03-25,2019,https://pypi.org/project/prometheus-api-client/,
gitignore-parser,0.1.6,pip install gitignore-parser,2023-08-07,2023,0.0.1,2018-11-24,2018,https://pypi.org/project/gitignore-parser/,
feast,0.33.1,pip install feast,2023-08-14,2023,0.1.0,2019-04-09,2019,https://pypi.org/project/feast/,
ctranslate2,3.18.0,pip install ctranslate2,2023-08-03,2023,1.20.1,2021-04-29,2021,https://pypi.org/project/ctranslate2/,
google-cloud-billing,1.11.2,pip install google-cloud-billing,2023-08-03,2023,0.1.0,2020-02-29,2020,https://pypi.org/project/google-cloud-billing/,
django-two-factor-auth,1.15.4,pip install django-two-factor-auth,2023-08-14,2023,0.1.0,2012-09-12,2012,https://pypi.org/project/django-two-factor-auth/,
azure-cognitiveservices-speech,1.31.0,pip install azure-cognitiveservices-speech,2023-08-04,2023,1.2.0,2018-12-18,2018,https://pypi.org/project/azure-cognitiveservices-speech/,
scann,1.2.10,pip install scann,2023-08-02,2023,1.1.0,2020-10-05,2020,https://pypi.org/project/scann/,
clr-loader,0.2.6,pip install clr-loader,2023-08-07,2023,0.1.0,2020-11-20,2020,https://pypi.org/project/clr-loader/,
qcs-api-client,0.23.0,pip install qcs-api-client,2023-08-09,2023,0.4.3,2020-12-18,2020,https://pypi.org/project/qcs-api-client/,
ibm-platform-services,0.39.0,pip install ibm-platform-services,2023-08-15,2023,0.1.2,2020-03-31,2020,https://pypi.org/project/ibm-platform-services/,
pyreadstat,1.2.3,pip install pyreadstat,2023-08-21,2023,0.1.6,2018-08-23,2018,https://pypi.org/project/pyreadstat/,
gotrue,1.0.3,pip install gotrue,2023-08-03,2023,0.1.0,2021-01-28,2021,https://pypi.org/project/gotrue/,
dagster-k8s,0.20.7,pip install dagster-k8s,2023-08-18,2023,0.6.7rc0,2020-01-10,2020,https://pypi.org/project/dagster-k8s/,
django-grappelli,3.0.7,pip install django-grappelli,2023-08-15,2023,1.3,2010-12-23,2010,https://pypi.org/project/django-grappelli/,
docarray,0.37.0,pip install docarray,2023-08-03,2023,0.0.0,2021-12-09,2021,https://pypi.org/project/docarray/,
aws-cdk.aws-apigatewayv2-alpha,2.92.0a0,pip install aws-cdk.aws-apigatewayv2-alpha,2023-08-15,2023,2.0.0a1,2021-10-21,2021,https://pypi.org/project/aws-cdk.aws-apigatewayv2-alpha/,
jupyterhub,4.0.2,pip install jupyterhub,2023-08-10,2023,0.1.0,2015-03-08,2015,https://pypi.org/project/jupyterhub/,
tmdbv3api,1.9.0,pip install tmdbv3api,2023-08-14,2023,0.1,2016-06-24,2016,https://pypi.org/project/tmdbv3api/,
mypy-boto3-route53,1.28.16.post1,pip install mypy-boto3-route53,2023-08-01,2023,0.1.6,2019-11-09,2019,https://pypi.org/project/mypy-boto3-route53/,
msgspec,0.18.1,pip install msgspec,2023-08-16,2023,0.0.1,2021-02-23,2021,https://pypi.org/project/msgspec/,
apache-airflow-providers-presto,5.1.2,pip install apache-airflow-providers-presto,2023-08-01,2023,1.0.0b1,2020-11-09,2020,https://pypi.org/project/apache-airflow-providers-presto/,
PureCloudPlatformClientV2,182.0.0,pip install PureCloudPlatformClientV2,2023-08-15,2023,2.0.1,2017-04-06,2017,https://pypi.org/project/PureCloudPlatformClientV2/,
aws-cdk.aws-glue-alpha,2.92.0a0,pip install aws-cdk.aws-glue-alpha,2023-08-15,2023,2.0.0a1,2021-10-21,2021,https://pypi.org/project/aws-cdk.aws-glue-alpha/,
browserstack-local,1.2.7,pip install browserstack-local,2023-08-18,2023,0.1,2014-06-12,2014,https://pypi.org/project/browserstack-local/,
mypy-boto3-identitystore,1.28.16,pip install mypy-boto3-identitystore,2023-08-01,2023,1.14.52.1,2020-08-31,2020,https://pypi.org/project/mypy-boto3-identitystore/,
mypy-boto3-stepfunctions,1.28.16,pip install mypy-boto3-stepfunctions,2023-08-01,2023,0.1.6,2019-11-09,2019,https://pypi.org/project/mypy-boto3-stepfunctions/,
typesense,0.16.0,pip install typesense,2023-08-11,2023,0.1.0,2018-03-04,2018,https://pypi.org/project/typesense/,
h2o-wave,0.26.2,pip install h2o-wave,2023-08-03,2023,0.7.0,2020-10-15,2020,https://pypi.org/project/h2o-wave/,
dagster-cloud,1.4.7,pip install dagster-cloud,2023-08-18,2023,0.1.0,2021-06-10,2021,https://pypi.org/project/dagster-cloud/,
apache-airflow-providers-apache-beam,5.2.1,pip install apache-airflow-providers-apache-beam,2023-08-14,2023,1.0.0rc1,2021-02-04,2021,https://pypi.org/project/apache-airflow-providers-apache-beam/,
sphinx-click,5.0.1,pip install sphinx-click,2023-08-17,2023,0.0.1.dev2,2017-04-05,2017,https://pypi.org/project/sphinx-click/,
celery-types,0.19.0,pip install celery-types,2023-08-06,2023,0.1.0,2021-02-08,2021,https://pypi.org/project/celery-types/,
ax-platform,0.3.4,pip install ax-platform,2023-08-11,2023,0.0.0,2019-04-29,2019,https://pypi.org/project/ax-platform/,
opencv-contrib-python-headless,4.8.0.76,pip install opencv-contrib-python-headless,2023-08-09,2023,3.4.0.14,2018-05-15,2018,https://pypi.org/project/opencv-contrib-python-headless/,
datadog-checks-base,33.0.0,pip install datadog-checks-base,2023-08-18,2023,1.2.2,2018-05-14,2018,https://pypi.org/project/datadog-checks-base/,
sphinx-gallery,0.14.0,pip install sphinx-gallery,2023-08-18,2023,0.0.4,2015-01-18,2015,https://pypi.org/project/sphinx-gallery/,
mkdocs-macros-plugin,1.0.4,pip install mkdocs-macros-plugin,2023-08-07,2023,0.1.1,2018-09-11,2018,https://pypi.org/project/mkdocs-macros-plugin/,
recordclass,0.2,pip install recordclass,2023-08-04,2023,0.3,2015-03-27,2015,https://pypi.org/project/recordclass/,
stable-baselines3,2.1.0,pip install stable-baselines3,2023-08-17,2023,0.6.0a1,2020-05-07,2020,https://pypi.org/project/stable-baselines3/,
aws-cdk.aws-apigatewayv2-integrations-alpha,2.92.0a0,pip install aws-cdk.aws-apigatewayv2-integrations-alpha,2023-08-15,2023,2.0.0a1,2021-10-21,2021,https://pypi.org/project/aws-cdk.aws-apigatewayv2-integrations-alpha/,
wagtail,5.1.1,pip install wagtail,2023-08-14,2023,0.1,2014-02-07,2014,https://pypi.org/project/wagtail/,
Willow,1.6.1,pip install Willow,2023-08-04,2023,0.1,2014-11-10,2014,https://pypi.org/project/Willow/,
fiddler-client,1.8.3,pip install fiddler-client,2023-08-01,2023,0.1,2019-03-22,2019,https://pypi.org/project/fiddler-client/,
lameenc,1.6.1,pip install lameenc,2023-08-12,2023,0.0.1,2022-01-31,2022,https://pypi.org/project/lameenc/,
huaweicloudsdkcore,3.1.55,pip install huaweicloudsdkcore,2023-08-21,2023,3.0.2b0,2020-05-18,2020,https://pypi.org/project/huaweicloudsdkcore/,
mypy-boto3-kms,1.28.16,pip install mypy-boto3-kms,2023-08-01,2023,0.1.6,2019-11-09,2019,https://pypi.org/project/mypy-boto3-kms/,
mypy-boto3-apigateway,1.28.16,pip install mypy-boto3-apigateway,2023-08-01,2023,0.1.5,2019-11-09,2019,https://pypi.org/project/mypy-boto3-apigateway/,
apache-libcloud,3.8.0,pip install apache-libcloud,2023-08-10,2023,0.3.1,2010-05-11,2010,https://pypi.org/project/apache-libcloud/,
pyarmor,8.3.4,pip install pyarmor,2023-08-21,2023,1.7.0,2013-10-31,2013,https://pypi.org/project/pyarmor/,
expecttest,0.1.6,pip install expecttest,2023-08-01,2023,0.1.0,2021-06-23,2021,https://pypi.org/project/expecttest/,
check-jsonschema,0.24.1,pip install check-jsonschema,2023-08-10,2023,0.1.0,2021-01-08,2021,https://pypi.org/project/check-jsonschema/,
types-openpyxl,3.1.0.17,pip install types-openpyxl,2023-08-15,2023,3.0.0,2022-03-07,2022,https://pypi.org/project/types-openpyxl/,
impacket,0.11.0,pip install impacket,2023-08-03,2023,0.9.10,2013-05-10,2013,https://pypi.org/project/impacket/,
google-cloud-dialogflow-cx,1.26.0,pip install google-cloud-dialogflow-cx,2023-08-10,2023,0.1.0,2020-08-24,2020,https://pypi.org/project/google-cloud-dialogflow-cx/,
cx-Freeze,6.15.5,pip install cx-Freeze,2023-08-01,2023,4.3.4,2014-12-26,2014,https://pypi.org/project/cx-Freeze/,
ml-metadata,1.14.0,pip install ml-metadata,2023-08-10,2023,0.12.0.dev0,2019-01-28,2019,https://pypi.org/project/ml-metadata/,
cibuildwheel,2.15.0,pip install cibuildwheel,2023-08-08,2023,0.1.0,2017-03-19,2017,https://pypi.org/project/cibuildwheel/,
clvm-tools-rs,0.1.35,pip install clvm-tools-rs,2023-08-08,2023,0.1.0,2022-01-19,2022,https://pypi.org/project/clvm-tools-rs/,
storage3,0.5.4,pip install storage3,2023-08-04,2023,0.1.0,2021-12-25,2021,https://pypi.org/project/storage3/,
python-lokalise-api,2.1.2,pip install python-lokalise-api,2023-08-09,2023,0.1.0,2020-06-30,2020,https://pypi.org/project/python-lokalise-api/,
mo-future,7.428.23214,pip install mo-future,2023-08-02,2023,1.0.17328,2017-11-24,2017,https://pypi.org/project/mo-future/,
supabase,1.0.4,pip install supabase,2023-08-04,2023,0.0.3,2021-10-04,2021,https://pypi.org/project/supabase/,
ml-wrappers,0.5.0,pip install ml-wrappers,2023-08-16,2023,0.0.1,2021-12-27,2021,https://pypi.org/project/ml-wrappers/,
openapi-python-client,0.15.1,pip install openapi-python-client,2023-08-12,2023,0.1.0.dev0,2020-02-28,2020,https://pypi.org/project/openapi-python-client/,
oci-cli,3.31.0,pip install oci-cli,2023-08-15,2023,0.0.1,2017-09-08,2017,https://pypi.org/project/oci-cli/,
apache-airflow-providers-neo4j,3.3.2,pip install apache-airflow-providers-neo4j,2023-08-01,2023,1.0.0rc1,2021-02-04,2021,https://pypi.org/project/apache-airflow-providers-neo4j/,
dash-enterprise-auth,0.1.1,pip install dash-enterprise-auth,2023-08-03,2023,0.0.1,2019-01-16,2019,https://pypi.org/project/dash-enterprise-auth/,
dxpy,0.355.0,pip install dxpy,2023-08-16,2023,v0.35.4-1-g738e9ca,2013-01-31,2013,https://pypi.org/project/dxpy/,
mypy-boto3-sagemaker,1.28.27,pip install mypy-boto3-sagemaker,2023-08-15,2023,0.1.6,2019-11-09,2019,https://pypi.org/project/mypy-boto3-sagemaker/,
huaweicloudsdkdns,3.1.55,pip install huaweicloudsdkdns,2023-08-21,2023,3.0.32rc0,2021-01-30,2021,https://pypi.org/project/huaweicloudsdkdns/,
roboflow,1.1.3,pip install roboflow,2023-08-16,2023,0.0.1,2020-05-01,2020,https://pypi.org/project/roboflow/,
pycln,2.2.2,pip install pycln,2023-08-10,2023,0.0.1a0,2020-10-02,2020,https://pypi.org/project/pycln/,
pronto,2.5.5,pip install pronto,2023-08-17,2023,0.1.0,2016-07-01,2016,https://pypi.org/project/pronto/,
cdktf,0.18.0,pip install cdktf,2023-08-17,2023,0.0.3,2020-05-11,2020,https://pypi.org/project/cdktf/,
mypy-boto3-ses,1.28.25,pip install mypy-boto3-ses,2023-08-11,2023,0.1.6,2019-11-09,2019,https://pypi.org/project/mypy-boto3-ses/,
imodels,1.3.18,pip install imodels,2023-08-01,2023,0.2.3,2020-09-20,2020,https://pypi.org/project/imodels/,
UnleashClient,5.8.0,pip install UnleashClient,2023-08-04,2023,0.1.0,2018-10-12,2018,https://pypi.org/project/UnleashClient/,
drf-spectacular-sidecar,2023.8.1,pip install drf-spectacular-sidecar,2023-08-01,2023,2021.9.25,2021-09-24,2021,https://pypi.org/project/drf-spectacular-sidecar/,
plivo,4.40.0,pip install plivo,2023-08-08,2023,0.2.5,2014-02-15,2014,https://pypi.org/project/plivo/,
FLAML,2.0.0,pip install FLAML,2023-08-15,2023,0.1.0,2020-12-04,2020,https://pypi.org/project/FLAML/,
sparse-dot-topn,0.3.6,pip install sparse-dot-topn,2023-08-08,2023,0.2,2018-11-14,2018,https://pypi.org/project/sparse-dot-topn/,
kserve,0.11.0,pip install kserve,2023-08-07,2023,0.7.0rc0,2021-09-04,2021,https://pypi.org/project/kserve/,
devtools,0.12.1,pip install devtools,2023-08-17,2023,0.0.1,2017-08-21,2017,https://pypi.org/project/devtools/,
aqtinstall,3.1.7,pip install aqtinstall,2023-08-01,2023,0.2.0,2019-03-07,2019,https://pypi.org/project/aqtinstall/,
rasa,3.6.5,pip install rasa,2023-08-17,2023,0.0.1,2015-04-28,2015,https://pypi.org/project/rasa/,
openlineage-airflow,1.0.0,pip install openlineage-airflow,2023-08-01,2023,0.1.0rc5,2021-08-13,2021,https://pypi.org/project/openlineage-airflow/,
drf-extra-fields,3.7.0,pip install drf-extra-fields,2023-08-08,2023,3.0.2,2020-09-22,2020,https://pypi.org/project/drf-extra-fields/,
discord-webhook,1.3.0,pip install discord-webhook,2023-08-14,2023,0.1.0,2018-08-19,2018,https://pypi.org/project/discord-webhook/,
yagooglesearch,1.8.1,pip install yagooglesearch,2023-08-21,2023,1.0.0,2021-08-30,2021,https://pypi.org/project/yagooglesearch/,
apache-airflow-providers-apache-druid,3.5.0,pip install apache-airflow-providers-apache-druid,2023-08-14,2023,1.0.0b1,2020-11-09,2020,https://pypi.org/project/apache-airflow-providers-apache-druid/,
ytmusicapi,1.2.0,pip install ytmusicapi,2023-08-20,2023,0.4.1,2020-02-29,2020,https://pypi.org/project/ytmusicapi/,
mypy-boto3-batch,1.28.17,pip install mypy-boto3-batch,2023-08-01,2023,0.1.5,2019-11-09,2019,https://pypi.org/project/mypy-boto3-batch/,
robotframework-browser,17.3.0,pip install robotframework-browser,2023-08-20,2023,0.0.1,2020-06-18,2020,https://pypi.org/project/robotframework-browser/,
mo-imports,7.428.23214,pip install mo-imports,2023-08-02,2023,3.86.20207,2020-07-25,2020,https://pypi.org/project/mo-imports/,
mo-dots,9.428.23214,pip install mo-dots,2023-08-02,2023,1.2.17035,2017-02-03,2017,https://pypi.org/project/mo-dots/,
whylogs,1.3.0,pip install whylogs,2023-08-15,2023,0.0.1.dev101,2022-03-25,2022,https://pypi.org/project/whylogs/,
supafunc,0.2.3,pip install supafunc,2023-08-04,2023,0.1.0,2022-03-31,2022,https://pypi.org/project/supafunc/,
anyscale,0.5.137,pip install anyscale,2023-08-16,2023,0.0.1,2019-09-15,2019,https://pypi.org/project/anyscale/,
razorpay,1.4.1,pip install razorpay,2023-08-03,2023,0.1.0a0,2015-11-18,2015,https://pypi.org/project/razorpay/,
comet-ml,3.33.8,pip install comet-ml,2023-08-04,2023,0.1.12,2017-09-14,2017,https://pypi.org/project/comet-ml/,
mypy-boto3,1.28.30,pip install mypy-boto3,2023-08-18,2023,0.1.0,2019-11-08,2019,https://pypi.org/project/mypy-boto3/,
construct-typing,0.6.2,pip install construct-typing,2023-08-03,2023,0.1.0,2021-01-03,2021,https://pypi.org/project/construct-typing/,
xsdata,23.8,pip install xsdata,2023-08-12,2023,20.1,2020-01-07,2020,https://pypi.org/project/xsdata/,
pulumi-command,0.8.1,pip install pulumi-command,2023-08-01,2023,0.0.1a1639521690,2021-12-14,2021,https://pypi.org/project/pulumi-command/,
xenon,0.9.1,pip install xenon,2023-08-12,2023,0.1,2014-02-16,2014,https://pypi.org/project/xenon/,
dbt-artifacts-parser,0.4.2,pip install dbt-artifacts-parser,2023-08-17,2023,0.1.0,2022-03-01,2022,https://pypi.org/project/dbt-artifacts-parser/,
mkdocs-minify-plugin,0.7.1,pip install mkdocs-minify-plugin,2023-08-01,2023,0.1.0,2018-12-19,2018,https://pypi.org/project/mkdocs-minify-plugin/,
boto3-stubs-lite,1.28.30,pip install boto3-stubs-lite,2023-08-18,2023,1.19.12,2022-03-31,2022,https://pypi.org/project/boto3-stubs-lite/,
databricks-automl-runtime,0.2.19,pip install databricks-automl-runtime,2023-08-17,2023,0.1.0,2021-08-27,2021,https://pypi.org/project/databricks-automl-runtime/,
mozrunner,8.3.0,pip install mozrunner,2023-08-04,2023,0.1,2008-05-06,2008,https://pypi.org/project/mozrunner/,
aws-lambda-typing,2.18.0,pip install aws-lambda-typing,2023-08-21,2023,0.0.1,2021-01-04,2021,https://pypi.org/project/aws-lambda-typing/,
fiftyone-brain,0.13.1,pip install fiftyone-brain,2023-08-04,2023,0.1.0,2021-01-20,2021,https://pypi.org/project/fiftyone-brain/,
mypy-boto3-xray,1.28.16,pip install mypy-boto3-xray,2023-08-01,2023,0.1.6,2019-11-09,2019,https://pypi.org/project/mypy-boto3-xray/,
ggshield,1.18.0,pip install ggshield,2023-08-16,2023,1.0.0,2020-06-23,2020,https://pypi.org/project/ggshield/,
cohere,4.20.2,pip install cohere,2023-08-17,2023,0.0.1,2021-01-20,2021,https://pypi.org/project/cohere/,
mimesis,11.1.0,pip install mimesis,2023-08-19,2023,0.0.2,2017-07-15,2017,https://pypi.org/project/mimesis/,
cyberdrop-dl,4.2.186,pip install cyberdrop-dl,2023-08-14,2023,2.7.0,2022-03-25,2022,https://pypi.org/project/cyberdrop-dl/,
mypy-boto3-schemas,1.28.16,pip install mypy-boto3-schemas,2023-08-01,2023,1.10.33,2019-12-05,2019,https://pypi.org/project/mypy-boto3-schemas/,
voxel51-eta,0.11.0,pip install voxel51-eta,2023-08-01,2023,0.1.0,2021-01-07,2021,https://pypi.org/project/voxel51-eta/,
mypy-boto3-signer,1.28.16,pip install mypy-boto3-signer,2023-08-01,2023,0.1.6,2019-11-09,2019,https://pypi.org/project/mypy-boto3-signer/,
dagster-slack,0.20.7,pip install dagster-slack,2023-08-18,2023,0.4.3rc1,2019-05-08,2019,https://pypi.org/project/dagster-slack/,
pyangbind,0.8.3.post1,pip install pyangbind,2023-08-15,2023,0.2.0,2016-01-11,2016,https://pypi.org/project/pyangbind/,
twisted-iocpsupport,1.0.4,pip install twisted-iocpsupport,2023-08-10,2023,0.0.0rc0.dev0,2020-10-14,2020,https://pypi.org/project/twisted-iocpsupport/,
amazon-kclpy,2.1.3,pip install amazon-kclpy,2023-08-08,2023,1.0.0,2014-10-22,2014,https://pypi.org/project/amazon-kclpy/,
Avalara,23.8.1,pip install Avalara,2023-08-14,2023,18.2.0,2018-03-20,2018,https://pypi.org/project/Avalara/,
pygitguardian,1.9.0,pip install pygitguardian,2023-08-10,2023,1.0.3,2020-05-28,2020,https://pypi.org/project/pygitguardian/,
django-graphql-jwt,0.4.0,pip install django-graphql-jwt,2023-08-04,2023,0.0.1,2017-11-06,2017,https://pypi.org/project/django-graphql-jwt/,
eyes-selenium,5.20.4,pip install eyes-selenium,2023-08-18,2023,1,2014-01-01,2014,https://pypi.org/project/eyes-selenium/,
opennsfw2,0.11.0,pip install opennsfw2,2023-08-05,2023,0.1.1,2021-11-05,2021,https://pypi.org/project/opennsfw2/,
pybedtools,0.9.1,pip install pybedtools,2023-08-13,2023,0.2.2dev,2011-01-28,2011,https://pypi.org/project/pybedtools/,
fiftyone,0.21.6,pip install fiftyone,2023-08-08,2023,0.1.0,2020-12-21,2020,https://pypi.org/project/fiftyone/,
mypy-boto3-cloudwatch,1.28.28,pip install mypy-boto3-cloudwatch,2023-08-16,2023,0.1.6,2019-11-09,2019,https://pypi.org/project/mypy-boto3-cloudwatch/,
edge-tts,6.1.8,pip install edge-tts,2023-08-12,2023,2.2.2,2021-08-19,2021,https://pypi.org/project/edge-tts/,
dagster-datadog,0.20.7,pip install dagster-datadog,2023-08-18,2023,0.4.3rc1,2019-05-08,2019,https://pypi.org/project/dagster-datadog/,
dagster-pyspark,0.20.7,pip install dagster-pyspark,2023-08-18,2023,0.4.3rc1,2019-05-08,2019,https://pypi.org/project/dagster-pyspark/,
pyartifactory,1.13.0,pip install pyartifactory,2023-08-06,2023,1.0.1,2019-07-19,2019,https://pypi.org/project/pyartifactory/,
mypy-boto3-ecs,1.28.20,pip install mypy-boto3-ecs,2023-08-04,2023,0.1.6,2019-11-09,2019,https://pypi.org/project/mypy-boto3-ecs/,
dataclasses-avroschema,0.46.2,pip install dataclasses-avroschema,2023-08-15,2023,0.1.0,2019-08-29,2019,https://pypi.org/project/dataclasses-avroschema/,
emmet-core,0.64.6,pip install emmet-core,2023-08-18,2023,0.1.1a0,2020-04-19,2020,https://pypi.org/project/emmet-core/,
bentoml,1.1.1,pip install bentoml,2023-08-01,2023,0.0.1,2019-01-15,2019,https://pypi.org/project/bentoml/,
mypy-boto3-logs,1.28.16,pip install mypy-boto3-logs,2023-08-01,2023,0.1.6,2019-11-09,2019,https://pypi.org/project/mypy-boto3-logs/,
sqlakeyset,2.0.1691149549,pip install sqlakeyset,2023-08-04,2023,0.1.1472125695,2016-08-25,2016,https://pypi.org/project/sqlakeyset/,
mkdocs-awesome-pages-plugin,2.9.2,pip install mkdocs-awesome-pages-plugin,2023-08-19,2023,1.0.0,2018-02-07,2018,https://pypi.org/project/mkdocs-awesome-pages-plugin/,
blacken-docs,1.16.0,pip install blacken-docs,2023-08-16,2023,0.1.0,2018-06-03,2018,https://pypi.org/project/blacken-docs/,
rockset,2.1.0,pip install rockset,2023-08-14,2023,0.3.0a20180403013726,2018-04-03,2018,https://pypi.org/project/rockset/,
crowdstrike-falconpy,1.3.0,pip install crowdstrike-falconpy,2023-08-15,2023,0.1.2,2020-12-05,2020,https://pypi.org/project/crowdstrike-falconpy/,
mypy-boto3-sns,1.28.16,pip install mypy-boto3-sns,2023-08-01,2023,0.1.6,2019-11-09,2019,https://pypi.org/project/mypy-boto3-sns/,
